feature,variable_name,description,bank_finalized,feature_family,transform_family,window,direction,availability_class,sensitive,sensitive_kind,leakage_status,semantic_tags
F3259,D_CASH_AMT_14D_OCC,Deviation of Cash Total Amount - last 14D,False,CASH,DEVIATION,NONE,BOTH,BEHAVIORAL,False,,SAFE,AMOUNT|CASH|DEVIATION|OCCUPATION_SEGMENT
F3260,D_CASH_AMT_CR_14D_OCC,Deviation of Cash Credit Amount - last 14D,False,CASH,DEVIATION,NONE,CREDIT,BEHAVIORAL,False,,SAFE,AMOUNT|CASH|CREDIT|DEVIATION|OCCUPATION_SEGMENT
F3261,D_CASH_AMT_DB_14D_OCC,Deviation of Cash Debit Amount - last 14D,False,CASH,DEVIATION,NONE,DEBIT,BEHAVIORAL,False,,SAFE,AMOUNT|CASH|DEBIT|DEVIATION|OCCUPATION_SEGMENT
F3262,D_CHQ_TXN_14D_OCC,Deviation of Cheque Total txns - last 14D,False,CHEQUE,DEVIATION,NONE,BOTH,BEHAVIORAL,False,,SAFE,CHEQUE|DEVIATION|OCCUPATION_SEGMENT|TRANSACTION_COUNT
F3263,D_CHQ_TXN_CR_14D_OCC,Deviation of Cheque Credit txns - last 14D,False,CHEQUE,DEVIATION,NONE,CREDIT,BEHAVIORAL,False,,SAFE,CHEQUE|CREDIT|DEVIATION|OCCUPATION_SEGMENT|TRANSACTION_COUNT
F3264,D_CHQ_TXN_DB_14D_OCC,Deviation of Cheque Debit txns - last 14D,False,CHEQUE,DEVIATION,NONE,DEBIT,BEHAVIORAL,False,,SAFE,CHEQUE|DEBIT|DEVIATION|OCCUPATION_SEGMENT|TRANSACTION_COUNT
F3265,D_CHQ_AMT_14D_OCC,Deviation of Cheque Total Amount - last 14D,False,CHEQUE,DEVIATION,NONE,BOTH,BEHAVIORAL,False,,SAFE,AMOUNT|CHEQUE|DEVIATION|OCCUPATION_SEGMENT
F3266,D_CHQ_AMT_CR_14D_OCC,Deviation of Cheque Credit Amount - last 14D,False,CHEQUE,DEVIATION,NONE,CREDIT,BEHAVIORAL,False,,SAFE,AMOUNT|CHEQUE|CREDIT|DEVIATION|OCCUPATION_SEGMENT
F3267,D_CHQ_AMT_DB_14D_OCC,Deviation of Cheque Debit Amount - last 14D,False,CHEQUE,DEVIATION,NONE,DEBIT,BEHAVIORAL,False,,SAFE,AMOUNT|CHEQUE|DEBIT|DEVIATION|OCCUPATION_SEGMENT
F3268,D_NON_CASH_CHQ_TXN_14D_OCC,Deviation of Non Cash Non Cheque Total txns - last 14D,False,NON_CASH_CHQ,DEVIATION,NONE,BOTH,BEHAVIORAL,False,,SAFE,DEVIATION|NON_CASH_CHQ|OCCUPATION_SEGMENT|TRANSACTION_COUNT
F3269,D_NON_CASH_CHQ_TXN_CR_14D_OCC,Deviation of Non Cash Non Cheque Credit txns - last 14D,False,NON_CASH_CHQ,DEVIATION,NONE,CREDIT,BEHAVIORAL,False,,SAFE,CREDIT|DEVIATION|NON_CASH_CHQ|OCCUPATION_SEGMENT|TRANSACTION_COUNT
F3270,D_NON_CASH_CHQ_TXN_DB_14D_OCC,Deviation of Non Cash Non Cheque Debit txns - last 14D,False,NON_CASH_CHQ,DEVIATION,NONE,DEBIT,BEHAVIORAL,False,,SAFE,DEBIT|DEVIATION|NON_CASH_CHQ|OCCUPATION_SEGMENT|TRANSACTION_COUNT
F3271,D_NON_CASH_CHQ_AMT_14D_OCC,Deviation of Non Cash Non Cheque Total Amount - last 14D,False,NON_CASH_CHQ,DEVIATION,NONE,BOTH,BEHAVIORAL,False,,SAFE,AMOUNT|DEVIATION|NON_CASH_CHQ|OCCUPATION_SEGMENT
F3272,D_NON_CASH_CHQ_AMT_CR_14D_OCC,Deviation of Non Cash Non Cheque Credit Amount - last 14D,False,NON_CASH_CHQ,DEVIATION,NONE,CREDIT,BEHAVIORAL,False,,SAFE,AMOUNT|CREDIT|DEVIATION|NON_CASH_CHQ|OCCUPATION_SEGMENT
F3273,D_NON_CASH_CHQ_AMT_DB_14D_OCC,Deviation of Non Cash Non Cheque Debit Amount - last 14D,False,NON_CASH_CHQ,DEVIATION,NONE,DEBIT,BEHAVIORAL,False,,SAFE,AMOUNT|DEBIT|DEVIATION|NON_CASH_CHQ|OCCUPATION_SEGMENT
F3274,D_CI_NON_CASH_CHQ_TXN_14D_OCC,Deviation of Customer Induced Non Cash Non Cheque Total txns - last 14D,False,NON_CASH_CHQ,DEVIATION,NONE,BOTH,BEHAVIORAL,False,,SAFE,DEVIATION|NON_CASH_CHQ|OCCUPATION_SEGMENT|TRANSACTION_COUNT
F3275,D_CI_NON_CASH_CHQ_TXN_CR_14D_OCC,Deviation of Customer Induced Non Cash Non Cheque Credit txns - last 14D,False,NON_CASH_CHQ,DEVIATION,NONE,CREDIT,BEHAVIORAL,False,,SAFE,CREDIT|DEVIATION|NON_CASH_CHQ|OCCUPATION_SEGMENT|TRANSACTION_COUNT
F3276,D_CI_NON_CASH_CHQ_TXN_DB_14D_OCC,Deviation of Customer Induced Non Cash Non Cheque Debit txns - last 14D,False,NON_CASH_CHQ,DEVIATION,NONE,DEBIT,BEHAVIORAL,False,,SAFE,DEBIT|DEVIATION|NON_CASH_CHQ|OCCUPATION_SEGMENT|TRANSACTION_COUNT
F3277,D_CI_NON_CASH_CHQ_AMT_14D_OCC,Deviation of Customer Induced Non Cash Non Cheque Total Amount - last 14D,False,NON_CASH_CHQ,DEVIATION,NONE,BOTH,BEHAVIORAL,False,,SAFE,AMOUNT|DEVIATION|NON_CASH_CHQ|OCCUPATION_SEGMENT
F3278,D_CI_NON_CASH_CHQ_AMT_CR_14D_OCC,Deviation of Customer Induced Non Cash Non Cheque Credit Amount - last 14D,False,NON_CASH_CHQ,DEVIATION,NONE,CREDIT,BEHAVIORAL,False,,SAFE,AMOUNT|CREDIT|DEVIATION|NON_CASH_CHQ|OCCUPATION_SEGMENT
F3279,D_CI_NON_CASH_CHQ_AMT_DB_14D_OCC,Deviation of Customer Induced Non Cash Non Cheque Debit Amount - last 14D,False,NON_CASH_CHQ,DEVIATION,NONE,DEBIT,BEHAVIORAL,False,,SAFE,AMOUNT|DEBIT|DEVIATION|NON_CASH_CHQ|OCCUPATION_SEGMENT
F3280,D_CI_TXN_14D_OCC,Deviation of Customer Induced Total txns - last 14D,False,CASH_INTENSIVE,DEVIATION,NONE,BOTH,BEHAVIORAL,False,,SAFE,CASH_INTENSIVE|DEVIATION|OCCUPATION_SEGMENT|TRANSACTION_COUNT
F3281,D_CI_TXN_CR_14D_OCC,Deviation of Customer Induced Credit txns - last 14D,False,CASH_INTENSIVE,DEVIATION,NONE,CREDIT,BEHAVIORAL,False,,SAFE,CASH_INTENSIVE|CREDIT|DEVIATION|OCCUPATION_SEGMENT|TRANSACTION_COUNT
F3282,D_CI_TXN_DB_14D_OCC,Deviation of Customer Induced Debit txns - last 14D,False,CASH_INTENSIVE,DEVIATION,NONE,DEBIT,BEHAVIORAL,False,,SAFE,CASH_INTENSIVE|DEBIT|DEVIATION|OCCUPATION_SEGMENT|TRANSACTION_COUNT
F3283,D_CI_AMT_14D_OCC,Deviation of Customer Induced Total Amount - last 14D,False,CASH_INTENSIVE,DEVIATION,NONE,BOTH,BEHAVIORAL,False,,SAFE,AMOUNT|CASH_INTENSIVE|DEVIATION|OCCUPATION_SEGMENT
F3284,D_CI_AMT_CR_14D_OCC,Deviation of Customer Induced Credit Amount - last 14D,False,CASH_INTENSIVE,DEVIATION,NONE,CREDIT,BEHAVIORAL,False,,SAFE,AMOUNT|CASH_INTENSIVE|CREDIT|DEVIATION|OCCUPATION_SEGMENT
F3285,D_CI_AMT_DB_14D_OCC,Deviation of Customer Induced Debit Amount - last 14D,False,CASH_INTENSIVE,DEVIATION,NONE,DEBIT,BEHAVIORAL,False,,SAFE,AMOUNT|CASH_INTENSIVE|DEBIT|DEVIATION|OCCUPATION_SEGMENT
F3286,D_ATM_TXN_14D_OCC,Deviation of ATM Total txns - last 14D,False,ATM,DEVIATION,NONE,BOTH,BEHAVIORAL,False,,SAFE,ATM|DEVIATION|OCCUPATION_SEGMENT|TRANSACTION_COUNT
F3287,D_ATM_TXN_CR_14D_OCC,Deviation of ATM Credit txns - last 14D,False,ATM,DEVIATION,NONE,CREDIT,BEHAVIORAL,False,,SAFE,ATM|CREDIT|DEVIATION|OCCUPATION_SEGMENT|TRANSACTION_COUNT
F3288,D_ATM_TXN_DB_14D_OCC,Deviation of ATM Debit txns - last 14D,False,ATM,DEVIATION,NONE,DEBIT,BEHAVIORAL,False,,SAFE,ATM|DEBIT|DEVIATION|OCCUPATION_SEGMENT|TRANSACTION_COUNT
F3289,D_ATM_AMT_14D_OCC,Deviation of ATM Total Amount - last 14D,False,ATM,DEVIATION,NONE,BOTH,BEHAVIORAL,False,,SAFE,AMOUNT|ATM|DEVIATION|OCCUPATION_SEGMENT
F3290,D_ATM_AMT_CR_14D_OCC,Deviation of ATM Credit Amount - last 14D,False,ATM,DEVIATION,NONE,CREDIT,BEHAVIORAL,False,,SAFE,AMOUNT|ATM|CREDIT|DEVIATION|OCCUPATION_SEGMENT
F3291,D_ATM_AMT_DB_14D_OCC,Deviation of ATM Debit Amount - last 14D,False,ATM,DEVIATION,NONE,DEBIT,BEHAVIORAL,False,,SAFE,AMOUNT|ATM|DEBIT|DEVIATION|OCCUPATION_SEGMENT
F3292,D_BI_FEES_CHRGS_TXN_14D_OCC,Deviation of Bank Induced Fees Charges Total txns - last 14D,False,FEES_AND_CHARGES,DEVIATION,NONE,BOTH,BEHAVIORAL,False,,SAFE,DEVIATION|FEES_AND_CHARGES|OCCUPATION_SEGMENT|TRANSACTION_COUNT
F3293,D_BI_FEES_CHRGS_TXN_CR_14D_OCC,Deviation of Bank Induced Fees Charges Credit txns - last 14D,False,FEES_AND_CHARGES,DEVIATION,NONE,CREDIT,BEHAVIORAL,False,,SAFE,CREDIT|DEVIATION|FEES_AND_CHARGES|OCCUPATION_SEGMENT|TRANSACTION_COUNT
F3294,D_BI_FEES_CHRGS_TXN_DB_14D_OCC,Deviation of Bank Induced Fees Charges Debit txns - last 14D,False,FEES_AND_CHARGES,DEVIATION,NONE,DEBIT,BEHAVIORAL,False,,SAFE,DEBIT|DEVIATION|FEES_AND_CHARGES|OCCUPATION_SEGMENT|TRANSACTION_COUNT
F3295,D_BI_FEES_CHRGS_AMT_14D_OCC,Deviation of Bank Induced Fees Charges Total Amount - last 14D,False,FEES_AND_CHARGES,DEVIATION,NONE,BOTH,BEHAVIORAL,False,,SAFE,AMOUNT|DEVIATION|FEES_AND_CHARGES|OCCUPATION_SEGMENT
F3296,D_BI_FEES_CHRGS_AMT_CR_14D_OCC,Deviation of Bank Induced Fees Charges Credit Amount - last 14D,False,FEES_AND_CHARGES,DEVIATION,NONE,CREDIT,BEHAVIORAL,False,,SAFE,AMOUNT|CREDIT|DEVIATION|FEES_AND_CHARGES|OCCUPATION_SEGMENT
F3297,D_BI_FEES_CHRGS_AMT_DB_14D_OCC,Deviation of Bank Induced Fees Charges Debit Amount - last 14D,False,FEES_AND_CHARGES,DEVIATION,NONE,DEBIT,BEHAVIORAL,False,,SAFE,AMOUNT|DEBIT|DEVIATION|FEES_AND_CHARGES|OCCUPATION_SEGMENT
F3298,D_CI_FEES_CHRGS_TXN_14D_OCC,Deviation of Customer Induced Fees Charges Total txns - last 14D,False,FEES_AND_CHARGES,DEVIATION,NONE,BOTH,BEHAVIORAL,False,,SAFE,DEVIATION|FEES_AND_CHARGES|OCCUPATION_SEGMENT|TRANSACTION_COUNT
F3299,D_CI_FEES_CHRGS_TXN_CR_14D_OCC,Deviation of Customer Induced Fees Charges Credit txns - last 14D,False,FEES_AND_CHARGES,DEVIATION,NONE,CREDIT,BEHAVIORAL,False,,SAFE,CREDIT|DEVIATION|FEES_AND_CHARGES|OCCUPATION_SEGMENT|TRANSACTION_COUNT
F3300,D_CI_FEES_CHRGS_TXN_DB_14D_OCC,Deviation of Customer Induced Fees Charges Debit txns - last 14D,False,FEES_AND_CHARGES,DEVIATION,NONE,DEBIT,BEHAVIORAL,False,,SAFE,DEBIT|DEVIATION|FEES_AND_CHARGES|OCCUPATION_SEGMENT|TRANSACTION_COUNT
F3301,D_CI_FEES_CHRGS_AMT_14D_OCC,Deviation of Customer Induced Fees Charges Total Amount - last 14D,False,FEES_AND_CHARGES,DEVIATION,NONE,BOTH,BEHAVIORAL,False,,SAFE,AMOUNT|DEVIATION|FEES_AND_CHARGES|OCCUPATION_SEGMENT
F3302,D_CI_FEES_CHRGS_AMT_CR_14D_OCC,Deviation of Customer Induced Fees Charges Credit Amount - last 14D,False,FEES_AND_CHARGES,DEVIATION,NONE,CREDIT,BEHAVIORAL,False,,SAFE,AMOUNT|CREDIT|DEVIATION|FEES_AND_CHARGES|OCCUPATION_SEGMENT
F3303,D_CI_FEES_CHRGS_AMT_DB_14D_OCC,Deviation of Customer Induced Fees Charges Debit Amount - last 14D,False,FEES_AND_CHARGES,DEVIATION,NONE,DEBIT,BEHAVIORAL,False,,SAFE,AMOUNT|DEBIT|DEVIATION|FEES_AND_CHARGES|OCCUPATION_SEGMENT
F3304,D_GST_TXN_14D_OCC,Deviation of GST Total txns - last 14D,False,GST,DEVIATION,NONE,BOTH,BEHAVIORAL,False,,SAFE,DEVIATION|GST|OCCUPATION_SEGMENT|TRANSACTION_COUNT
F3305,D_GST_TXN_CR_14D_OCC,Deviation of GST Credit txns - last 14D,False,GST,DEVIATION,NONE,CREDIT,BEHAVIORAL,False,,SAFE,CREDIT|DEVIATION|GST|OCCUPATION_SEGMENT|TRANSACTION_COUNT
F3306,D_GST_TXN_DB_14D_OCC,Deviation of GST Debit txns - last 14D,False,GST,DEVIATION,NONE,DEBIT,BEHAVIORAL,False,,SAFE,DEBIT|DEVIATION|GST|OCCUPATION_SEGMENT|TRANSACTION_COUNT
F3307,D_GST_AMT_14D_OCC,Deviation of GST Total Amount - last 14D,False,GST,DEVIATION,NONE,BOTH,BEHAVIORAL,False,,SAFE,AMOUNT|DEVIATION|GST|OCCUPATION_SEGMENT
F3308,D_GST_AMT_CR_14D_OCC,Deviation of GST Credit Amount - last 14D,False,GST,DEVIATION,NONE,CREDIT,BEHAVIORAL,False,,SAFE,AMOUNT|CREDIT|DEVIATION|GST|OCCUPATION_SEGMENT
F3309,D_GST_AMT_DB_14D_OCC,Deviation of GST Debit Amount - last 14D,False,GST,DEVIATION,NONE,DEBIT,BEHAVIORAL,False,,SAFE,AMOUNT|DEBIT|DEVIATION|GST|OCCUPATION_SEGMENT
F3310,D_ELEC_XFER_TXN_14D_OCC,Deviation of Online Transfer (IMPS+NEFT+RTGS) Total txns - last 14D,False,ELEC_XFER,DEVIATION,NONE,BOTH,BEHAVIORAL,False,,SAFE,DEVIATION|ELEC_XFER|OCCUPATION_SEGMENT|TRANSACTION_COUNT
F3311,D_ELEC_XFER_TXN_CR_14D_OCC,Deviation of Online Transfer (IMPS+NEFT+RTGS) Credit txns - last 14D,False,ELEC_XFER,DEVIATION,NONE,CREDIT,BEHAVIORAL,False,,SAFE,CREDIT|DEVIATION|ELEC_XFER|OCCUPATION_SEGMENT|TRANSACTION_COUNT
F3312,D_ELEC_XFER_TXN_DB_14D_OCC,Deviation of Online Transfer (IMPS+NEFT+RTGS) Debit txns - last 14D,False,ELEC_XFER,DEVIATION,NONE,DEBIT,BEHAVIORAL,False,,SAFE,DEBIT|DEVIATION|ELEC_XFER|OCCUPATION_SEGMENT|TRANSACTION_COUNT
F3313,D_ELEC_XFER_AMT_14D_OCC,Deviation of Online Transfer (IMPS+NEFT+RTGS) Total Amount - last 14D,False,ELEC_XFER,DEVIATION,NONE,BOTH,BEHAVIORAL,False,,SAFE,AMOUNT|DEVIATION|ELEC_XFER|OCCUPATION_SEGMENT
F3314,D_ELEC_XFER_AMT_CR_14D_OCC,Deviation of Online Transfer (IMPS+NEFT+RTGS) Credit Amount - last 14D,False,ELEC_XFER,DEVIATION,NONE,CREDIT,BEHAVIORAL,False,,SAFE,AMOUNT|CREDIT|DEVIATION|ELEC_XFER|OCCUPATION_SEGMENT
F3315,D_ELEC_XFER_AMT_DB_14D_OCC,Deviation of Online Transfer (IMPS+NEFT+RTGS) Debit Amount - last 14D,False,ELEC_XFER,DEVIATION,NONE,DEBIT,BEHAVIORAL,False,,SAFE,AMOUNT|DEBIT|DEVIATION|ELEC_XFER|OCCUPATION_SEGMENT
F3316,D_UPI_XFER_TXN_14D_OCC,Deviation of UPI Debit txns - last 14D,False,UPI_XFER,DEVIATION,NONE,BOTH,BEHAVIORAL,False,,SAFE,DEVIATION|OCCUPATION_SEGMENT|TRANSACTION_COUNT|UPI_XFER
F3317,D_UPI_TXN_CR_14D_OCC,Deviation of UPI Debit Amount - last 14D,False,UPI,DEVIATION,NONE,CREDIT,BEHAVIORAL,False,,SAFE,AMOUNT|CREDIT|DEVIATION|OCCUPATION_SEGMENT|UPI
F3318,D_UPI_TXN_DB_14D_OCC,Deviation of UPI Total txns - last 14D,False,UPI,DEVIATION,NONE,DEBIT,BEHAVIORAL,False,,SAFE,DEBIT|DEVIATION|OCCUPATION_SEGMENT|TRANSACTION_COUNT|UPI
F3319,D_UPI_XFER_AMT_14D_OCC,Deviation of UPI Credit txns - last 14D,False,UPI_XFER,DEVIATION,NONE,BOTH,BEHAVIORAL,False,,SAFE,AMOUNT|DEVIATION|OCCUPATION_SEGMENT|TRANSACTION_COUNT|UPI_XFER
F3320,D_UPI_AMT_CR_14D_OCC,Deviation of UPI Total Amount - last 14D,False,UPI,DEVIATION,NONE,CREDIT,BEHAVIORAL,False,,SAFE,AMOUNT|CREDIT|DEVIATION|OCCUPATION_SEGMENT|UPI
F3321,D_UPI_AMT_DB_14D_OCC,Deviation of UPI Credit Amount - last 14D,False,UPI,DEVIATION,NONE,DEBIT,BEHAVIORAL,False,,SAFE,AMOUNT|DEBIT|DEVIATION|OCCUPATION_SEGMENT|UPI
F3322,D_NET_BNKING_TXN_14D_OCC,Deviation of Net Banking Total txns - last 14D,False,NET_BANKING,DEVIATION,NONE,BOTH,BEHAVIORAL,False,,SAFE,DEVIATION|NET_BANKING|OCCUPATION_SEGMENT|TRANSACTION_COUNT
F3323,D_NET_BNKING_TXN_CR_14D_OCC,Deviation of Net Banking Credit txns - last 14D,False,NET_BANKING,DEVIATION,NONE,CREDIT,BEHAVIORAL,False,,SAFE,CREDIT|DEVIATION|NET_BANKING|OCCUPATION_SEGMENT|TRANSACTION_COUNT
F3324,D_NET_BNKING_TXN_DB_14D_OCC,Deviation of Net Banking Debit txns - last 14D,False,NET_BANKING,DEVIATION,NONE,DEBIT,BEHAVIORAL,False,,SAFE,DEBIT|DEVIATION|NET_BANKING|OCCUPATION_SEGMENT|TRANSACTION_COUNT
F3325,D_NET_BNKING_AMT_14D_OCC,Deviation of Net Banking Total Amount - last 14D,False,NET_BANKING,DEVIATION,NONE,BOTH,BEHAVIORAL,False,,SAFE,AMOUNT|DEVIATION|NET_BANKING|OCCUPATION_SEGMENT
F3326,D_NET_BNKING_AMT_CR_14D_OCC,Deviation of Net Banking Credit Amount - last 14D,False,NET_BANKING,DEVIATION,NONE,CREDIT,BEHAVIORAL,False,,SAFE,AMOUNT|CREDIT|DEVIATION|NET_BANKING|OCCUPATION_SEGMENT
F3327,D_NET_BNKING_AMT_DB_14D_OCC,Deviation of Net Banking Debit Amount - last 14D,False,NET_BANKING,DEVIATION,NONE,DEBIT,BEHAVIORAL,False,,SAFE,AMOUNT|DEBIT|DEVIATION|NET_BANKING|OCCUPATION_SEGMENT
F3328,D_MOB_BNKING_TXN_14D_OCC,Deviation of Mobile Banking Debit txns - last 14D,False,MOBILE_BANKING,DEVIATION,NONE,BOTH,BEHAVIORAL,False,,SAFE,DEVIATION|MOBILE_BANKING|OCCUPATION_SEGMENT|TRANSACTION_COUNT
F3329,D_MBNKING_TXN_CR_14D_OCC,Deviation of Mobile Banking Debit Amount - last 14D,False,MOBILE_BANKING,DEVIATION,NONE,CREDIT,BEHAVIORAL,False,,SAFE,AMOUNT|CREDIT|DEVIATION|MOBILE_BANKING|OCCUPATION_SEGMENT
F3330,D_MBNKING_TXN_DB_14D_OCC,Deviation of Mobile Banking Total txns - last 14D,False,MOBILE_BANKING,DEVIATION,NONE,DEBIT,BEHAVIORAL,False,,SAFE,DEBIT|DEVIATION|MOBILE_BANKING|OCCUPATION_SEGMENT|TRANSACTION_COUNT
F3331,D_MOB_BNKING_AMT_14D_OCC,Deviation of Mobile Banking Credit txns - last 14D,False,MOBILE_BANKING,DEVIATION,NONE,BOTH,BEHAVIORAL,False,,SAFE,AMOUNT|DEVIATION|MOBILE_BANKING|OCCUPATION_SEGMENT|TRANSACTION_COUNT
F3332,D_MBNKING_AMT_CR_14D_OCC,Deviation of Mobile Banking Total Amount - last 14D,False,MOBILE_BANKING,DEVIATION,NONE,CREDIT,BEHAVIORAL,False,,SAFE,AMOUNT|CREDIT|DEVIATION|MOBILE_BANKING|OCCUPATION_SEGMENT
F3333,D_MBNKING_AMT_DB_14D_OCC,Deviation of Mobile Banking Credit Amount - last 14D,False,MOBILE_BANKING,DEVIATION,NONE,DEBIT,BEHAVIORAL,False,,SAFE,AMOUNT|DEBIT|DEVIATION|MOBILE_BANKING|OCCUPATION_SEGMENT
F3334,D_POS_PYMT_TXN_14D_OCC,Deviation of Merchant Payment Total txns - last 14D,False,POS_MERCHANT,DEVIATION,NONE,BOTH,BEHAVIORAL,False,,SAFE,DEVIATION|OCCUPATION_SEGMENT|POS_MERCHANT|TRANSACTION_COUNT
F3335,D_POS_PYMT_TXN_CR_14D_OCC,Deviation of Merchant Payment Credit txns - last 14D,False,POS_MERCHANT,DEVIATION,NONE,CREDIT,BEHAVIORAL,False,,SAFE,CREDIT|DEVIATION|OCCUPATION_SEGMENT|POS_MERCHANT|TRANSACTION_COUNT
F3336,D_POS_PYMT_TXN_DB_14D_OCC,Deviation of Merchant Payment Debit txns - last 14D,False,POS_MERCHANT,DEVIATION,NONE,DEBIT,BEHAVIORAL,False,,SAFE,DEBIT|DEVIATION|OCCUPATION_SEGMENT|POS_MERCHANT|TRANSACTION_COUNT
F3337,D_POS_PYMT_AMT_14D_OCC,Deviation of Merchant Payment Total Amount - last 14D,False,POS_MERCHANT,DEVIATION,NONE,BOTH,BEHAVIORAL,False,,SAFE,AMOUNT|DEVIATION|OCCUPATION_SEGMENT|POS_MERCHANT
F3338,D_POS_PYMT_AMT_CR_14D_OCC,Deviation of Merchant Payment Credit Amount - last 14D,False,POS_MERCHANT,DEVIATION,NONE,CREDIT,BEHAVIORAL,False,,SAFE,AMOUNT|CREDIT|DEVIATION|OCCUPATION_SEGMENT|POS_MERCHANT
F3339,D_POS_PYMT_AMT_DB_14D_OCC,Deviation of Merchant Payment Debit Amount - last 14D,False,POS_MERCHANT,DEVIATION,NONE,DEBIT,BEHAVIORAL,False,,SAFE,AMOUNT|DEBIT|DEVIATION|OCCUPATION_SEGMENT|POS_MERCHANT
F3340,D_BBPS_TXN_14D_OCC,Deviation of Bharat Bill Payment System Total txns - last 14D,False,BBPS,DEVIATION,NONE,BOTH,BEHAVIORAL,False,,SAFE,BBPS|DEVIATION|OCCUPATION_SEGMENT|TRANSACTION_COUNT
F3341,D_BBPS_TXN_CR_14D_OCC,Deviation of Bharat Bill Payment System Credit txns - last 14D,False,BBPS,DEVIATION,NONE,CREDIT,BEHAVIORAL,False,,SAFE,BBPS|CREDIT|DEVIATION|OCCUPATION_SEGMENT|TRANSACTION_COUNT
F3342,D_BBPS_TXN_DB_14D_OCC,Deviation of Bharat Bill Payment System Debit txns - last 14D,False,BBPS,DEVIATION,NONE,DEBIT,BEHAVIORAL,False,,SAFE,BBPS|DEBIT|DEVIATION|OCCUPATION_SEGMENT|TRANSACTION_COUNT
F3343,D_BBPS_AMT_14D_OCC,Deviation of Bharat Bill Payment System Total Amount - last 14D,False,BBPS,DEVIATION,NONE,BOTH,BEHAVIORAL,False,,SAFE,AMOUNT|BBPS|DEVIATION|OCCUPATION_SEGMENT
F3344,D_BBPS_AMT_CR_14D_OCC,Deviation of Bharat Bill Payment System Credit Amount - last 14D,False,BBPS,DEVIATION,NONE,CREDIT,BEHAVIORAL,False,,SAFE,AMOUNT|BBPS|CREDIT|DEVIATION|OCCUPATION_SEGMENT
F3345,D_BBPS_AMT_DB_14D_OCC,Deviation of Bharat Bill Payment System Debit Amount - last 14D,False,BBPS,DEVIATION,NONE,DEBIT,BEHAVIORAL,False,,SAFE,AMOUNT|BBPS|DEBIT|DEVIATION|OCCUPATION_SEGMENT
F3346,D_APB_TXN_14D_OCC,Deviation of Aadhar Payment Bridge Total txns - last 14D,False,AADHAAR_PAYMENT_BRIDGE,DEVIATION,NONE,BOTH,BEHAVIORAL,False,,SAFE,AADHAAR_PAYMENT_BRIDGE|DEVIATION|OCCUPATION_SEGMENT|TRANSACTION_COUNT
F3347,D_APB_TXN_CR_14D_OCC,Deviation of Aadhar Payment Bridge Credit txns - last 14D,False,AADHAAR_PAYMENT_BRIDGE,DEVIATION,NONE,CREDIT,BEHAVIORAL,False,,SAFE,AADHAAR_PAYMENT_BRIDGE|CREDIT|DEVIATION|OCCUPATION_SEGMENT|TRANSACTION_COUNT
F3348,D_APB_TXN_DB_14D_OCC,Deviation of Aadhar Payment Bridge Debit txns - last 14D,False,AADHAAR_PAYMENT_BRIDGE,DEVIATION,NONE,DEBIT,BEHAVIORAL,False,,SAFE,AADHAAR_PAYMENT_BRIDGE|DEBIT|DEVIATION|OCCUPATION_SEGMENT|TRANSACTION_COUNT
F3349,D_APB_AMT_14D_OCC,Deviation of Aadhar Payment Bridge Total Amount - last 14D,False,AADHAAR_PAYMENT_BRIDGE,DEVIATION,NONE,BOTH,BEHAVIORAL,False,,SAFE,AADHAAR_PAYMENT_BRIDGE|AMOUNT|DEVIATION|OCCUPATION_SEGMENT
F3350,D_APB_AMT_CR_14D_OCC,Deviation of Aadhar Payment Bridge Credit Amount - last 14D,False,AADHAAR_PAYMENT_BRIDGE,DEVIATION,NONE,CREDIT,BEHAVIORAL,False,,SAFE,AADHAAR_PAYMENT_BRIDGE|AMOUNT|CREDIT|DEVIATION|OCCUPATION_SEGMENT
F3351,D_APB_AMT_DB_14D_OCC,Deviation of Aadhar Payment Bridge Debit Amount - last 14D,False,AADHAAR_PAYMENT_BRIDGE,DEVIATION,NONE,DEBIT,BEHAVIORAL,False,,SAFE,AADHAAR_PAYMENT_BRIDGE|AMOUNT|DEBIT|DEVIATION|OCCUPATION_SEGMENT
F3352,D_LOAN_TXN_14D_OCC,Deviation of Loan Total txns - last 14D,False,LOAN,DEVIATION,NONE,BOTH,BEHAVIORAL,False,,SAFE,DEVIATION|LOAN|OCCUPATION_SEGMENT|TRANSACTION_COUNT
F3353,D_LOAN_TXN_CR_14D_OCC,Deviation of Loan Credit txns - last 14D,False,LOAN,DEVIATION,NONE,CREDIT,BEHAVIORAL,False,,SAFE,CREDIT|DEVIATION|LOAN|OCCUPATION_SEGMENT|TRANSACTION_COUNT
F3354,D_LOAN_TXN_DB_14D_OCC,Deviation of Loan Debit txns - last 14D,False,LOAN,DEVIATION,NONE,DEBIT,BEHAVIORAL,False,,SAFE,DEBIT|DEVIATION|LOAN|OCCUPATION_SEGMENT|TRANSACTION_COUNT
F3355,D_LOAN_AMT_14D_OCC,Deviation of Loan Total Amount - last 14D,False,LOAN,DEVIATION,NONE,BOTH,BEHAVIORAL,False,,SAFE,AMOUNT|DEVIATION|LOAN|OCCUPATION_SEGMENT
F3356,D_LOAN_AMT_CR_14D_OCC,Deviation of Loan Credit Amount - last 14D,False,LOAN,DEVIATION,NONE,CREDIT,BEHAVIORAL,False,,SAFE,AMOUNT|CREDIT|DEVIATION|LOAN|OCCUPATION_SEGMENT
