feature,dtype,n_missing,missing_rate,n_unique,is_constant,top_value_share,is_quasi_constant,zero_rate,min,max,mean,std,q01,q25,q50,q75,q99,is_integer_valued,top_values,content_hash,duplicate_of
F2848,Float64,1304,0.143581,528,false,0.018771,false,0.011443,0.0,6618.0,74.71843661609668,192.9211616636802,0.0,16.0,38.0,71.0,699.4599999999991,true,,191c8f96498f61d312745f89dc0e6683d3599024d01124094e642b3e4105bc65,
F2849,Float64,759,0.083572,527,false,0.025592,false,0.006608,0.0,6618.0,69.90243902439025,185.90328359637684,1.0,13.0,35.0,68.0,667.1200000000026,true,,687f38494558419131f8b8d502d1ce4dd2c9af9260c00e45f1fbd0d934f2fe1b,
F2850,Float64,476,0.052411,529,false,0.029979,false,0.016733,0.0,6618.0,68.1902161282826,184.553069383939,0.0,11.0,33.0,66.0,663.7500000000036,true,,9c8f7d455eec66c8734d96ea09b43b3d5d5ef302891fbecd7ca950b7ed13f5a5,F2847
F2851,Float64,1304,0.143581,528,false,0.018771,false,0.011443,0.0,6618.0,74.71843661609668,192.9211616636802,0.0,16.0,38.0,71.0,699.4599999999991,true,,191c8f96498f61d312745f89dc0e6683d3599024d01124094e642b3e4105bc65,F2848
F2852,Float64,759,0.083572,527,false,0.025592,false,0.006608,0.0,6618.0,69.90243902439025,185.90328359637684,1.0,13.0,35.0,68.0,667.1200000000026,true,,687f38494558419131f8b8d502d1ce4dd2c9af9260c00e45f1fbd0d934f2fe1b,F2849
F2853,Float64,476,0.052411,529,false,0.029979,false,0.016733,0.0,6618.0,68.1902161282826,184.553069383939,0.0,11.0,33.0,66.0,663.7500000000036,true,,9c8f7d455eec66c8734d96ea09b43b3d5d5ef302891fbecd7ca950b7ed13f5a5,F2847
F2854,Float64,1304,0.143581,528,false,0.018771,false,0.011443,0.0,6618.0,74.71843661609668,192.9211616636802,0.0,16.0,38.0,71.0,699.4599999999991,true,,191c8f96498f61d312745f89dc0e6683d3599024d01124094e642b3e4105bc65,F2848
F2855,Float64,759,0.083572,527,false,0.025592,false,0.006608,0.0,6618.0,69.90243902439025,185.90328359637684,1.0,13.0,35.0,68.0,667.1200000000026,true,,687f38494558419131f8b8d502d1ce4dd2c9af9260c00e45f1fbd0d934f2fe1b,F2849
F2856,Float64,476,0.052411,529,false,0.029979,false,0.016733,0.0,6618.0,68.1902161282826,184.553069383939,0.0,11.0,33.0,66.0,663.7500000000036,true,,9c8f7d455eec66c8734d96ea09b43b3d5d5ef302891fbecd7ca950b7ed13f5a5,F2847
F2857,Float64,1304,0.143581,528,false,0.018771,false,0.011443,0.0,6618.0,74.71843661609668,192.9211616636802,0.0,16.0,38.0,71.0,699.4599999999991,true,,191c8f96498f61d312745f89dc0e6683d3599024d01124094e642b3e4105bc65,F2848
F2858,Float64,759,0.083572,527,false,0.025592,false,0.006608,0.0,6618.0,69.90243902439025,185.90328359637684,1.0,13.0,35.0,68.0,667.1200000000026,true,,687f38494558419131f8b8d502d1ce4dd2c9af9260c00e45f1fbd0d934f2fe1b,F2849
F2859,Float64,8116,0.893636,176,false,0.017598,false,0.0,1.0,640.0,63.61594202898551,65.34362518621822,3.0,27.0,51.0,76.0,344.70000000000095,true,,fb6d416dcf18ad6253b4c2f92d4c3932d60fed81866b359fe12006ccb7f01e2a,
F2860,Float64,9082,1.0,0,true,1.0,true,,,,,,,,,,,,,a85e5e34b55857d604486871e07d90d2182c96ec5983828468fb8dc535a6c290,F128
F2861,Float64,8116,0.893636,176,false,0.017598,false,0.0,1.0,640.0,63.61594202898551,65.34362518621822,3.0,27.0,51.0,76.0,344.70000000000095,true,,fb6d416dcf18ad6253b4c2f92d4c3932d60fed81866b359fe12006ccb7f01e2a,F2859
F2862,Float64,8116,0.893636,176,false,0.017598,false,0.0,1.0,640.0,63.61594202898551,65.34362518621822,3.0,27.0,51.0,76.0,344.70000000000095,true,,fb6d416dcf18ad6253b4c2f92d4c3932d60fed81866b359fe12006ccb7f01e2a,F2859
F2863,Float64,9082,1.0,0,true,1.0,true,,,,,,,,,,,,,a85e5e34b55857d604486871e07d90d2182c96ec5983828468fb8dc535a6c290,F128
F2864,Float64,8116,0.893636,176,false,0.017598,false,0.0,1.0,640.0,63.61594202898551,65.34362518621822,3.0,27.0,51.0,76.0,344.70000000000095,true,,fb6d416dcf18ad6253b4c2f92d4c3932d60fed81866b359fe12006ccb7f01e2a,F2859
F2865,Float64,8155,0.89793,227,false,0.064725,false,0.0,1.0,6618.0,81.71305285868392,264.27543914796644,2.0,7.0,33.0,76.5,665.6800000000003,true,,bc31a028c3f679896811ca8f8f37b5940841efd7c6afb5d8bda86220f65185f1,
F2866,Float64,9078,0.99956,4,false,0.25,true,0.0,7.0,129.0,82.5,48.566964080535236,8.98,56.5,97.0,123.0,128.76,true,73.0:1; 7.0:1; 121.0:1; 129.0:1,9475681a805fe2d935d427c6ca99f437629ead8e4878e2d9590b1421ed45aa74,
F2867,Float64,8157,0.89815,227,false,0.064865,false,0.0,1.0,6618.0,81.75135135135135,264.54642633640515,2.0,7.0,33.0,76.0,666.3199999999997,true,,3b1ae02d7a215ea7ee0b1bb77abb2d79cd82d43de2d21514e305ecb422c7a881,
F2868,Float64,8155,0.89793,227,false,0.064725,false,0.0,1.0,6618.0,81.71305285868392,264.27543914796644,2.0,7.0,33.0,76.5,665.6800000000003,true,,bc31a028c3f679896811ca8f8f37b5940841efd7c6afb5d8bda86220f65185f1,F2865
F2869,Float64,9078,0.99956,4,false,0.25,true,0.0,7.0,129.0,82.5,48.566964080535236,8.98,56.5,97.0,123.0,128.76,true,73.0:1; 129.0:1; 7.0:1; 121.0:1,9475681a805fe2d935d427c6ca99f437629ead8e4878e2d9590b1421ed45aa74,F2866
F2870,Float64,8157,0.89815,227,false,0.064865,false,0.0,1.0,6618.0,81.75135135135135,264.54642633640515,2.0,7.0,33.0,76.0,666.3199999999997,true,,3b1ae02d7a215ea7ee0b1bb77abb2d79cd82d43de2d21514e305ecb422c7a881,F2867
F2871,Float64,7991,0.879872,219,false,0.059578,false,0.0,1.0,1161.0,64.6141154903758,116.86856995010598,2.0,7.0,31.0,69.0,623.0999999999981,true,,abda624a74bb14030a53d8c200d085ade6b0dac911021c77fa076f213307c828,
F2872,Float64,9046,0.996036,35,false,0.055556,true,0.0,6.0,1118.0,215.11111111111111,234.93128756413694,10.55,54.5,111.5,317.0,972.0499999999994,true,,65b9e7f1f24637ce4f4ea0d8126e06b27e9670a21bf598b59e0ac8a5c2eb6389,
F2873,Float64,8017,0.882735,207,false,0.061033,false,0.0,1.0,1161.0,60.23661971830986,107.40534591144768,2.0,7.0,30.0,67.0,569.2399999999941,true,,a3e799c9ac2365b382bccbfd9421a22b255bb207d79fa2f77de579914a351682,
F2874,Float64,7991,0.879872,219,false,0.059578,false,0.0,1.0,1161.0,64.6141154903758,116.86856995010598,2.0,7.0,31.0,69.0,623.0999999999981,true,,abda624a74bb14030a53d8c200d085ade6b0dac911021c77fa076f213307c828,F2871
F2875,Float64,9046,0.996036,35,false,0.055556,true,0.0,6.0,1118.0,215.11111111111111,234.93128756413694,10.55,54.5,111.5,317.0,972.0499999999994,true,,65b9e7f1f24637ce4f4ea0d8126e06b27e9670a21bf598b59e0ac8a5c2eb6389,F2872
F2876,Float64,8017,0.882735,207,false,0.061033,false,0.0,1.0,1161.0,60.23661971830986,107.40534591144768,2.0,7.0,30.0,67.0,569.2399999999941,true,,a3e799c9ac2365b382bccbfd9421a22b255bb207d79fa2f77de579914a351682,F2873
F2877,Float64,8601,0.947038,207,false,0.02079,false,0.0,1.0,6618.0,125.22245322245323,343.82113876634867,2.0,25.0,52.0,113.0,928.5999999999976,true,,91f70f9301c9b614e8575080a0766253a56d38e66503f302c272e3fc7a2eb117,
F2878,Float64,9036,0.994935,43,false,0.043478,true,0.0,9.0,1476.0,207.84782608695653,245.15327657817107,10.35,54.0,120.5,307.5,1047.1499999999974,true,,6b2ce29afc62df1308132d45a1f8d668fdef090602caa08c8281e45cb855e8bc,
F2879,Float64,8640,0.951332,184,false,0.022624,false,0.0,1.0,6618.0,115.63122171945702,348.81093716357685,2.0,25.0,48.0,94.5,866.2699999999986,true,,7b25840871612ece6b1e2e9c60343f60b435facced2922fedbf0ca87d0dea1c1,
F2880,Float64,8601,0.947038,207,false,0.02079,false,0.0,1.0,6618.0,125.22245322245323,343.82113876634867,2.0,25.0,52.0,113.0,928.5999999999976,true,,91f70f9301c9b614e8575080a0766253a56d38e66503f302c272e3fc7a2eb117,F2877
F2881,Float64,9036,0.994935,43,false,0.043478,true,0.0,9.0,1476.0,207.84782608695653,245.15327657817107,10.35,54.0,120.5,307.5,1047.1499999999974,true,,6b2ce29afc62df1308132d45a1f8d668fdef090602caa08c8281e45cb855e8bc,F2878
F2882,Float64,8640,0.951332,184,false,0.022624,false,0.0,1.0,6618.0,115.63122171945702,348.81093716357685,2.0,25.0,48.0,94.5,866.2699999999986,true,,7b25840871612ece6b1e2e9c60343f60b435facced2922fedbf0ca87d0dea1c1,F2879
F2883,Float64,3018,0.332306,525,false,0.023582,false,0.003133,0.0,6618.0,85.43255277044855,215.9863803416493,1.0,17.0,42.0,78.0,781.9599999999991,true,,491d1df29aa0bb8722d5e6b17743432b6974be13ea41f47bdeb6c5f38a1f398f,
F2884,Float64,3842,0.423035,486,false,0.015076,false,0.000382,0.0,6618.0,87.69790076335877,194.6962552995159,2.0,22.0,46.0,81.0,738.489999999997,true,,2a143f41df6e67aafad4c3eaba80ab5d3d297cc0dc22b80fa7dd47a67a0fdd1d,
F2885,Float64,5944,0.654481,514,false,0.035054,false,0.005417,0.0,6618.0,118.82504780114722,288.23005235744705,1.0,14.0,44.0,104.0,1151.7500000000027,true,,ef010d61c4a246e0bf27355e74158b527fe6a9bcb6556f90dbb885275f66dfb0,
F2886,Float64,3018,0.332306,525,false,0.023582,false,0.003133,0.0,6618.0,85.43255277044855,215.9863803416493,1.0,17.0,42.0,78.0,781.9599999999991,true,,491d1df29aa0bb8722d5e6b17743432b6974be13ea41f47bdeb6c5f38a1f398f,F2883
F2887,Float64,3842,0.423035,486,false,0.015076,false,0.000382,0.0,6618.0,87.69790076335877,194.6962552995159,2.0,22.0,46.0,81.0,738.489999999997,true,,2a143f41df6e67aafad4c3eaba80ab5d3d297cc0dc22b80fa7dd47a67a0fdd1d,F2884
F2888,Float64,5944,0.654481,514,false,0.035054,false,0.005417,0.0,6618.0,118.82504780114722,288.23005235744705,1.0,14.0,44.0,104.0,1151.7500000000027,true,,ef010d61c4a246e0bf27355e74158b527fe6a9bcb6556f90dbb885275f66dfb0,F2885
F2889,Float64,2481,0.273178,484,false,0.017119,false,0.000303,0.0,6618.0,75.04968944099379,170.3155851083745,2.0,19.0,41.0,73.0,659.0,true,,a0c6801867aa5f06522f6221f610368dde104d0d494d62dc83b3d85b8ad47fa7,
F2890,Float64,3404,0.374807,479,false,0.015498,false,0.000352,0.0,6618.0,82.71574498062698,180.03944775973383,3.0,25.0,46.0,78.0,699.4599999999991,true,,d81cba9e42f1f0685cae1304ad63d7e0eb6d8b9f1b93cf4c3b19767444a5b060,
F2891,Float64,3348,0.368641,327,false,0.01744,false,0.0,1.0,2453.0,59.03296128357168,100.06955443866227,3.3299999999999983,20.0,39.0,68.0,502.6700000000001,true,,4f80f1f83585af46fb59ad825a8673d34ad35038452f76f4a048e3c609601c70,
F2892,Float64,2481,0.273178,484,false,0.017119,false,0.000303,0.0,6618.0,75.04968944099379,170.3155851083745,2.0,19.0,41.0,73.0,659.0,true,,a0c6801867aa5f06522f6221f610368dde104d0d494d62dc83b3d85b8ad47fa7,F2889
F2893,Float64,3404,0.374807,479,false,0.015498,false,0.000352,0.0,6618.0,82.71574498062698,180.03944775973383,3.0,25.0,46.0,78.0,699.4599999999991,true,,d81cba9e42f1f0685cae1304ad63d7e0eb6d8b9f1b93cf4c3b19767444a5b060,F2890
F2894,Float64,3348,0.368641,327,false,0.01744,false,0.0,1.0,2453.0,59.03296128357168,100.06955443866227,3.3299999999999983,20.0,39.0,68.0,502.6700000000001,true,,4f80f1f83585af46fb59ad825a8673d34ad35038452f76f4a048e3c609601c70,F2891
F2895,Float64,4692,0.516626,437,false,0.026651,false,0.001139,0.0,6618.0,83.3382687927107,224.87387539219617,2.0,16.0,40.0,75.75,779.8799999999974,true,,e7d62103913ff234cca1766c1205aa10ff72ec20bbe5e0b3899e6ace35130326,
F2896,Float64,5146,0.566615,424,false,0.017022,false,0.000254,0.0,6618.0,85.276168699187,195.36873803653387,2.0,21.0,43.0,80.0,738.8500000000008,true,,5df9a66d6e17adcc79b9ce434b3a2a7772848956108b8241352f43e24d7f50a4,
F2897,Float64,8028,0.883946,234,false,0.068311,false,0.003795,0.0,5651.0,88.01612903225806,306.5248793122469,1.0,6.0,22.0,65.0,1013.6600000000076,true,,6858cb2fe5bfb9f58074e40b4d139dfd6584e5c0fb9b9695eabd517dcdc4671d,
F2898,Float64,4692,0.516626,437,false,0.026651,false,0.001139,0.0,6618.0,83.3382687927107,224.87387539219617,2.0,16.0,40.0,75.75,779.8799999999974,true,,e7d62103913ff234cca1766c1205aa10ff72ec20bbe5e0b3899e6ace35130326,F2895
F2899,Float64,5146,0.566615,424,false,0.017022,false,0.000254,0.0,6618.0,85.276168699187,195.36873803653387,2.0,21.0,43.0,80.0,738.8500000000008,true,,5df9a66d6e17adcc79b9ce434b3a2a7772848956108b8241352f43e24d7f50a4,F2896
F2900,Float64,8028,0.883946,234,false,0.068311,false,0.003795,0.0,5651.0,88.01612903225806,306.5248793122469,1.0,6.0,22.0,65.0,1013.6600000000076,true,,6858cb2fe5bfb9f58074e40b4d139dfd6584e5c0fb9b9695eabd517dcdc4671d,F2897
F2901,Float64,7787,0.85741,392,false,0.027027,false,0.010811,0.0,5651.0,153.7783783783784,328.6684278111322,0.0,16.0,54.0,141.0,1493.2999999999997,true,,b4a6d372977b12f67216bd5209dacacc441d1115d79e8734fec4c82c5b4debb3,
F2902,Float64,8527,0.93889,244,false,0.027027,false,0.003604,0.0,5651.0,173.2072072072072,406.1753519412924,2.0,19.0,56.0,136.5,1554.5200000000023,true,,9fc361fee8698fc4341041f6fb3eabb18f9e353e7263e5dd48d4e84f3c7a6292,
F2903,Float64,8081,0.889782,354,false,0.027972,false,0.011988,0.0,2751.0,153.14985014985015,261.7350650528112,0.0,16.0,59.0,155.0,1305.0,true,,24560b8e231d764a12a381d5ce8ee91018c2e6b9517994ad43b92de74219418b,
F2904,Float64,7787,0.85741,392,false,0.027027,false,0.010811,0.0,5651.0,153.7783783783784,328.6684278111322,0.0,16.0,54.0,141.0,1493.2999999999997,true,,b4a6d372977b12f67216bd5209dacacc441d1115d79e8734fec4c82c5b4debb3,F2901
F2905,Float64,8527,0.93889,244,false,0.027027,false,0.003604,0.0,5651.0,173.2072072072072,406.1753519412924,2.0,19.0,56.0,136.5,1554.5200000000023,true,,9fc361fee8698fc4341041f6fb3eabb18f9e353e7263e5dd48d4e84f3c7a6292,F2902
F2906,Float64,8081,0.889782,354,false,0.027972,false,0.011988,0.0,2751.0,153.14985014985015,261.7350650528112,0.0,16.0,59.0,155.0,1305.0,true,,24560b8e231d764a12a381d5ce8ee91018c2e6b9517994ad43b92de74219418b,F2903
F2907,Float64,8844,0.973794,124,false,0.02521,false,0.0,1.0,802.0,68.9453781512605,91.6114899108214,2.37,25.0,51.0,78.0,511.57999999999925,true,,a4fd7e6915344b95d80600c0c67c924055dd8144379e70494d2e879a67eb042e,
F2908,Float64,9081,0.99989,1,true,1.0,true,0.0,78.0,78.0,78.0,0.0,78.0,78.0,78.0,78.0,78.0,true,78.0:1,981a32b378b89c363509ccfc3b637695c1d003491dd005c5a20dc21cc8423708,
F2909,Float64,8844,0.973794,124,false,0.02521,false,0.0,1.0,802.0,68.9453781512605,91.6114899108214,2.37,25.0,51.0,78.0,511.57999999999925,true,,a4fd7e6915344b95d80600c0c67c924055dd8144379e70494d2e879a67eb042e,F2907
F2910,Float64,8844,0.973794,124,false,0.02521,false,0.0,1.0,802.0,68.9453781512605,91.6114899108214,2.37,25.0,51.0,78.0,511.57999999999925,true,,a4fd7e6915344b95d80600c0c67c924055dd8144379e70494d2e879a67eb042e,F2907
F2911,Float64,9081,0.99989,1,true,1.0,true,0.0,78.0,78.0,78.0,0.0,78.0,78.0,78.0,78.0,78.0,true,78.0:1,981a32b378b89c363509ccfc3b637695c1d003491dd005c5a20dc21cc8423708,F2908
F2912,Float64,8844,0.973794,124,false,0.02521,false,0.0,1.0,802.0,68.9453781512605,91.6114899108214,2.37,25.0,51.0,78.0,511.57999999999925,true,,a4fd7e6915344b95d80600c0c67c924055dd8144379e70494d2e879a67eb042e,F2907
F2913,Float64,9080,0.99978,2,false,0.5,true,0.0,4499.0,5651.0,5075.0,576.0,4510.52,4787.0,5075.0,5363.0,5639.48,true,5651.0:1; 4499.0:1,8ab56374ddc9b2d5699625d6fa50f8d01ad834f99289144eb3a9ad5fc69d4321,
F2914,Float64,9082,1.0,0,true,1.0,true,,,,,,,,,,,,,a85e5e34b55857d604486871e07d90d2182c96ec5983828468fb8dc535a6c290,F128
F2915,Float64,9080,0.99978,2,false,0.5,true,0.0,4499.0,5651.0,5075.0,576.0,4510.52,4787.0,5075.0,5363.0,5639.48,true,5651.0:1; 4499.0:1,8ab56374ddc9b2d5699625d6fa50f8d01ad834f99289144eb3a9ad5fc69d4321,F2913
F2916,Float64,9080,0.99978,2,false,0.5,true,0.0,4499.0,5651.0,5075.0,576.0,4510.52,4787.0,5075.0,5363.0,5639.48,true,4499.0:1; 5651.0:1,8ab56374ddc9b2d5699625d6fa50f8d01ad834f99289144eb3a9ad5fc69d4321,F2913
F2917,Float64,9082,1.0,0,true,1.0,true,,,,,,,,,,,,,a85e5e34b55857d604486871e07d90d2182c96ec5983828468fb8dc535a6c290,F128
F2918,Float64,9080,0.99978,2,false,0.5,true,0.0,4499.0,5651.0,5075.0,576.0,4510.52,4787.0,5075.0,5363.0,5639.48,true,5651.0:1; 4499.0:1,8ab56374ddc9b2d5699625d6fa50f8d01ad834f99289144eb3a9ad5fc69d4321,F2913
F2919,Float64,9003,0.991301,42,false,0.075949,true,0.0,1.0,416.0,31.164556962025316,49.11480489879559,1.78,7.0,19.0,43.0,173.41999999999965,true,,c899590d960a6cc03be164abec45083c9ea8211c54cb15efb4f152e2e70bc146,
F2920,Float64,9003,0.991301,42,false,0.075949,true,0.0,1.0,416.0,31.164556962025316,49.11480489879559,1.78,7.0,19.0,43.0,173.41999999999965,true,,c899590d960a6cc03be164abec45083c9ea8211c54cb15efb4f152e2e70bc146,F2919
F2921,Float64,9082,1.0,0,true,1.0,true,,,,,,,,,,,,,a85e5e34b55857d604486871e07d90d2182c96ec5983828468fb8dc535a6c290,F128
F2922,Float64,9003,0.991301,42,false,0.075949,true,0.0,1.0,416.0,31.164556962025316,49.11480489879559,1.78,7.0,19.0,43.0,173.41999999999965,true,,c899590d960a6cc03be164abec45083c9ea8211c54cb15efb4f152e2e70bc146,F2919
F2923,Float64,9003,0.991301,42,false,0.075949,true,0.0,1.0,416.0,31.164556962025316,49.11480489879559,1.78,7.0,19.0,43.0,173.41999999999965,true,,c899590d960a6cc03be164abec45083c9ea8211c54cb15efb4f152e2e70bc146,F2919
F2924,Float64,9082,1.0,0,true,1.0,true,,,,,,,,,,,,,a85e5e34b55857d604486871e07d90d2182c96ec5983828468fb8dc535a6c290,F128
F2925,Float64,8018,0.882845,269,false,0.041353,false,0.038534,0.0,5651.0,100.97838345864662,267.73617657502103,0.0,9.0,42.0,92.0,712.1099999999997,true,,011911a6b2ad6b5caa3d18b5f086c37a5dc5656d38440b4936c95b3c78993b2f,
F2926,Float64,8796,0.968509,151,false,0.08042,false,0.013986,0.0,5651.0,161.96503496503496,463.0693798187244,0.0,10.0,67.5,117.75,1464.0999999999997,true,,c7f13a3aae67966d95d4d6e79bf23417c111943b47ec5dd3feab14211eb3b2c0,
F2927,Float64,8237,0.906959,234,false,0.043787,false,0.043787,0.0,5651.0,100.52544378698225,287.40357519190167,0.0,9.0,38.0,87.0,694.1599999999994,true,,07f475de3e917088b5ccd0baccf51a86269f9a7dc4a844178d5c3e339be552f7,
F2928,Float64,8018,0.882845,269,false,0.041353,false,0.038534,0.0,5651.0,100.97838345864662,267.73617657502103,0.0,9.0,42.0,92.0,712.1099999999997,true,,011911a6b2ad6b5caa3d18b5f086c37a5dc5656d38440b4936c95b3c78993b2f,F2925
F2929,Float64,8796,0.968509,151,false,0.08042,false,0.013986,0.0,5651.0,161.96503496503496,463.0693798187244,0.0,10.0,67.5,117.75,1464.0999999999997,true,,c7f13a3aae67966d95d4d6e79bf23417c111943b47ec5dd3feab14211eb3b2c0,F2926
F2930,Float64,8237,0.906959,234,false,0.043787,false,0.043787,0.0,5651.0,100.52544378698225,287.40357519190167,0.0,9.0,38.0,87.0,694.1599999999994,true,,07f475de3e917088b5ccd0baccf51a86269f9a7dc4a844178d5c3e339be552f7,F2927
F2931,Float64,8078,0.889452,193,false,0.020916,false,0.000996,0.0,6618.0,78.01693227091633,267.56928713601917,2.0,18.0,40.0,69.0,883.8600000000038,true,,3bab10bedc40b3350279b4246c4bd834c825e7841faf00441ab9425940458967,
F2932,Float64,8777,0.966417,113,false,0.036066,false,0.003279,0.0,6618.0,82.9672131147541,411.5306560782966,2.0,11.0,24.0,50.0,641.1599999999996,true,,9ec2f26234ef1ab6928328832487ff4158ea128fd4201fb41e74886874fea072,
F2933,Float64,8332,0.917419,172,false,0.018667,false,0.0,2.0,2168.0,79.02133333333333,189.6295604898022,3.49,23.0,46.0,71.75,1123.2699999999993,true,,3c80f6cc75df0260979c8b6a10368fae8036b32b1aa8b24b1b9a975d6f3dcde0,
F2934,Float64,8078,0.889452,193,false,0.020916,false,0.000996,0.0,6618.0,78.01693227091633,267.56928713601917,2.0,18.0,40.0,69.0,883.8600000000038,true,,3bab10bedc40b3350279b4246c4bd834c825e7841faf00441ab9425940458967,F2931
F2935,Float64,8777,0.966417,113,false,0.036066,false,0.003279,0.0,6618.0,82.9672131147541,411.5306560782966,2.0,11.0,24.0,50.0,641.1599999999996,true,,9ec2f26234ef1ab6928328832487ff4158ea128fd4201fb41e74886874fea072,F2932
F2936,Float64,8332,0.917419,172,false,0.018667,false,0.0,2.0,2168.0,79.02133333333333,189.6295604898022,3.49,23.0,46.0,71.75,1123.2699999999993,true,,3c80f6cc75df0260979c8b6a10368fae8036b32b1aa8b24b1b9a975d6f3dcde0,F2933
F2937,Float64,6455,0.710747,441,false,0.073468,false,0.007994,0.0,11548.0,115.66121050628092,364.1033385468726,1.0,5.0,39.0,113.5,1179.979999999994,true,,6c5fc49b8453db8d33841028cd9a0892eb4eb823d218484acd85ac9a1c537f4c,
F2938,Float64,7491,0.824818,388,false,0.067253,false,0.005028,0.0,11548.0,146.68196103079825,454.9173794986092,1.0,6.0,48.0,131.0,1556.7999999999902,true,,b8a0bda07dea82b0f0503e812e6dc8b246b122ce64a24f04c6fc003849fac142,
F2939,Float64,7611,0.838031,284,false,0.099252,false,0.008838,0.0,5192.0,73.01767505098573,219.92445328626417,1.0,4.0,16.0,79.0,712.7999999999975,true,,e6c392869e99f2c9fce2ac798e54554f6e1f8ddb03633d2fc3bc55243eb5c644,
F2940,Float64,6455,0.710747,441,false,0.073468,false,0.007994,0.0,11548.0,115.66121050628092,364.1033385468726,1.0,5.0,39.0,113.5,1179.979999999994,true,,6c5fc49b8453db8d33841028cd9a0892eb4eb823d218484acd85ac9a1c537f4c,F2937
F2941,Float64,7491,0.824818,388,false,0.067253,false,0.005028,0.0,11548.0,146.68196103079825,454.9173794986092,1.0,6.0,48.0,131.0,1556.7999999999902,true,,b8a0bda07dea82b0f0503e812e6dc8b246b122ce64a24f04c6fc003849fac142,F2938
F2942,Float64,7611,0.838031,284,false,0.099252,false,0.008838,0.0,5192.0,73.01767505098573,219.92445328626417,1.0,4.0,16.0,79.0,712.7999999999975,true,,e6c392869e99f2c9fce2ac798e54554f6e1f8ddb03633d2fc3bc55243eb5c644,F2939
F2943,Float64,8278,0.911473,332,false,0.013682,false,0.0,2.0,11548.0,182.91044776119404,473.6848716731813,3.0299999999999994,37.75,83.0,182.0,1242.1300000000008,true,,ff5ee4cbfef6b081221854d6ea05c4aed446e3b505aa94b98c16fc459fcae29e,
F2944,Float64,8649,0.952323,248,false,0.013857,false,0.0,2.0,1498.0,182.25173210161662,243.4785039721945,4.0,41.0,88.0,216.0,1178.3600000000001,true,,9e80a2d831ab9e73df316129fa9f1da945a5c70919b6ae7a05969f9d47c62c96,
F2945,Float64,8396,0.924466,308,false,0.014577,false,0.0,2.0,11548.0,191.97667638483966,506.8246193618517,5.0,38.0,85.5,190.0,1323.9999999999977,true,,c43adffad01ea7f236d45f7b2ac2105c0e54fa007fdd5f97cb9e17fc6e2465cf,
F2946,Float64,8278,0.911473,332,false,0.013682,false,0.0,2.0,11548.0,182.91044776119404,473.6848716731813,3.0299999999999994,37.75,83.0,182.0,1242.1300000000008,true,,ff5ee4cbfef6b081221854d6ea05c4aed446e3b505aa94b98c16fc459fcae29e,F2943
F2947,Float64,8649,0.952323,248,false,0.013857,false,0.0,2.0,1498.0,182.25173210161662,243.4785039721945,4.0,41.0,88.0,216.0,1178.3600000000001,true,,9e80a2d831ab9e73df316129fa9f1da945a5c70919b6ae7a05969f9d47c62c96,F2944
F2948,Float64,8396,0.924466,308,false,0.014577,false,0.0,2.0,11548.0,191.97667638483966,506.8246193618517,5.0,38.0,85.5,190.0,1323.9999999999977,true,,c43adffad01ea7f236d45f7b2ac2105c0e54fa007fdd5f97cb9e17fc6e2465cf,F2945
F2949,Float64,75,0.008258,720,false,0.032197,false,0.017209,0.0,11548.0,119.60164316642611,342.3044535567728,0.0,15.0,55.0,115.0,1257.520000000004,true,,516da361ec069b7f2000f7e70d54c105f317eeecc8118f1071af750d49455e1e,
F2950,Float64,391,0.043052,720,false,0.028535,false,0.010586,0.0,11548.0,123.68680243930503,347.76761369813613,0.0,18.0,58.0,118.0,1303.2000000000007,true,,5259375c06a9b565a046e808b3011e63b441eba84f6496b36c1a9d8c815e5f96,
